occurrenceID,basisOfRecord,continent,countryCode,country,locality,lat,lon,geodeticDatum,coordinateUncertaintyInMeters,verbatimScientificName,kingdom,phylum,class,order,family,scientificName,genus,specificEpithet,infraspecificEpithet,acceptedNameUsage,scientificNameAuthorship,matchType,iucnStatus,vernacularName,taxonRank,count,year,month,day,roadID,roadType,surveyType,roadLength,initialRoadLatitude,initialRoadLongitude,finalRoadLatitude,finalRoadLongitude,surveyPeriod,startYear,finalYear,firstMonthOfTheYear,lastMonthOfTheYear,surveyFrequency,associatedReferences,associatedReferenceID,URL,recordedBy,season,is_highway,predicted_count,future_risk_score,danger_index
27fd531c-29ef-4319-8bfe-d45b37fa68ce,HumanObservation,Europe,RO,Romania,Dubova,44.5475,22.215,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.550677,22.21707,44.543968,22.212602,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,5.9482530739713315,5.9482530739713315,59.48253073971331
28f118bc-f6d1-4313-b2a2-e8e190351b5e,HumanObservation,Europe,RO,Romania,Dubova,44.5475,22.215,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.550677,22.21707,44.543968,22.212602,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,5.9482530739713315,5.9482530739713315,59.48253073971331
dff3a5cd-fb1e-4305-88b0-8fab8fab7157,HumanObservation,Europe,RO,Romania,Dubova,44.5475,22.215,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.550677,22.21707,44.543968,22.212602,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,5.9482530739713315,5.9482530739713315,59.48253073971331
85288b95-8c87-4dc0-a571-4f589b26d781,HumanObservation,Europe,RO,Romania,Dubova,44.5475,22.215,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.550677,22.21707,44.543968,22.212602,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,5.9482530739713315,5.9482530739713315,59.48253073971331
bd80fdeb-2a4c-4a62-a6f1-0a385df59fa2,HumanObservation,Europe,RO,Romania,Svinița,44.533056,22.073056,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,3,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.530244,22.075717,44.534466,22.071678,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,5.9482530739713315,5.9482530739713315,59.48253073971331
19d63299-e5e5-4ce9-b655-469efa967b60,HumanObservation,Europe,RO,Romania,Svinița,44.533056,22.073056,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,2,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.530244,22.075717,44.534466,22.071678,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,5.9482530739713315,5.9482530739713315,59.48253073971331
2deb325c-63d9-4152-b3aa-7ea85b05e79d,HumanObservation,Europe,RO,Romania,Svinița,44.533056,22.073056,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.530244,22.075717,44.534466,22.071678,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,5.9482530739713315,5.9482530739713315,59.48253073971331
d7628e83-5947-4d23-ac37-b3fddd6901c8,HumanObservation,Europe,RO,Romania,Svinița,44.533056,22.073056,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.530244,22.075717,44.534466,22.071678,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,5.9482530739713315,5.9482530739713315,59.48253073971331
3014628c-5d00-4925-bac5-3b23ab392ef7,HumanObservation,Europe,RO,Romania,Dubova,44.5475,22.215,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,3,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.550677,22.21707,44.543968,22.212602,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,5.9482530739713315,5.9482530739713315,59.48253073971331
e6bcfe67-3b7d-4343-97de-97a8d1e60a88,HumanObservation,Europe,IT,Italy,Garlate,45.810973,9.390047,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,1,2020,1,13.0,Via Galbiate,paved (1 lane),Opportunistic,,,,,,,,,,,,,,,"Manenti, R. | Falaschi, M. | Lapadula, S.",Winter,0,5.638440879440951,5.638440879440951,56.38440879440951
3a94d4e1-6a1d-4222-b1c9-35f0af1e0833,HumanObservation,Europe,IT,Italy,Garlate,45.810973,9.390047,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,2,2022,1,9.0,Via Galbiate,paved (1 lane),Opportunistic,,,,,,,,,,,,,,,"Manenti, R. | Falaschi, M. | Lapadula, S.",Winter,0,5.638440879440951,5.638440879440951,56.38440879440951
5b639d68-b8b1-4df6-9c92-cadf1d26c90c,HumanObservation,Europe,PL,Poland,Polanica-Zdrój,50.42008,16.520226,WGS84,30.0,Natrix natrix,Animalia,Chordata,Reptilia,Squamata,Colubridae,Natrix natrix,Natrix,natrix,,"Natrix natrix (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Grass Snake,species,1,2016,1,,,paved (1 lane),Opportunistic,,,,,,,,,,,,,,,"Kolenda, K. | Kaczmarski, M.",Winter,0,5.467391994664794,5.467391994664794,54.67391994664794
840e7376-ac43-45ed-ac2d-58c793484d2b,HumanObservation,Europe,IT,Italy,Brianzola,45.760636,9.351588,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,1,2019,1,5.0,Via Prealpi,paved (1 lane),Opportunistic,,,,,,,,,,,,,,,"Manenti, R. | Falaschi, M. | Lapadula, S.",Winter,0,5.400686108226942,5.400686108226942,54.00686108226942
f6bdb9ef-08e1-4555-9873-ad6633d0412f,HumanObservation,Europe,IT,Italy,Brianzola,45.761492,9.351125,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,1,2022,1,18.0,Via Prealpi,paved (1 lane),Opportunistic,,,,,,,,,,,,,,,"Manenti, R. | Falaschi, M. | Lapadula, S.",Winter,0,5.400686108226942,5.400686108226942,54.00686108226942
fab9255d-aa03-406f-98ee-d9aade3cdb66,HumanObservation,Europe,IT,Italy,Brianzola,45.760686,9.351595,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,1,2021,1,20.0,Via Prealpi,paved (1 lane),Opportunistic,,,,,,,,,,,,,,,"Manenti, R. | Falaschi, M. | Lapadula, S.",Winter,0,5.400686108226942,5.400686108226942,54.00686108226942
e3015c32-c8a2-4146-b79c-6642292cd609,HumanObservation,Europe,IT,Italy,Raveo,46.450548,12.827176,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,1,2001,1,21.0,,unpaved,Systematic,,,,,,547.0,2000.0,2001.0,4.0,10.0,2/year,Rassati 2016,161,,"Rassati, G.",Winter,0,5.354558224603179,5.354558224603179,53.545582246031785
12741855-3980-4777-81c4-f8f5437cb7a9,HumanObservation,Europe,IT,Italy,Raveo,46.442,12.874709,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,1,2000,1,23.0,,unpaved,Systematic,,,,,,547.0,2000.0,2001.0,4.0,10.0,2/year,Rassati 2016,161,,"Rassati, G.",Winter,0,5.354558224603179,5.354558224603179,53.545582246031785
d7d59c73-bb7b-4d9a-985f-e08337ab38dc,HumanObservation,Europe,IT,Italy,Raveo,46.441964,12.875151,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,2,2001,1,21.0,,unpaved,Systematic,,,,,,547.0,2000.0,2001.0,4.0,10.0,2/year,Rassati 2016,161,,"Rassati, G.",Winter,0,5.354558224603179,5.354558224603179,53.545582246031785
361f7345-fa99-4b5d-81e3-53cb75871788,HumanObservation,Europe,IT,Italy,Raveo,46.446096,12.874445,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,1,2000,1,22.0,,unpaved,Systematic,,,,,,547.0,2000.0,2001.0,4.0,10.0,2/year,Rassati 2016,161,,"Rassati, G.",Winter,0,5.354558224603179,5.354558224603179,53.545582246031785
520ea7bb-3838-4cbc-b95c-01a331984d02,HumanObservation,Europe,IT,Italy,Raveo,46.448618,12.836626,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,1,2000,1,23.0,,unpaved,Systematic,,,,,,547.0,2000.0,2001.0,4.0,10.0,2/year,Rassati 2016,161,,"Rassati, G.",Winter,0,5.354558224603179,5.354558224603179,53.545582246031785
5672f57e-80f7-443b-9050-defa3c3b4362,HumanObservation,Europe,IT,Italy,Raveo,46.442706,12.875143,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,2,2001,1,29.0,,unpaved,Systematic,,,,,,547.0,2000.0,2001.0,4.0,10.0,2/year,Rassati 2016,161,,"Rassati, G.",Winter,0,5.354558224603179,5.354558224603179,53.545582246031785
29fe670f-7b95-4aab-92e7-8d77401244ff,HumanObservation,Europe,IT,Italy,Raveo,46.442308,12.874733,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,2,2000,1,22.0,,unpaved,Systematic,,,,,,547.0,2000.0,2001.0,4.0,10.0,2/year,Rassati 2016,161,,"Rassati, G.",Winter,0,5.354558224603179,5.354558224603179,53.545582246031785
5f3409b5-ba76-45fa-b2a2-18d9d8938448,HumanObservation,Europe,IT,Italy,Raveo,46.450525,12.827415,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,1,2000,1,22.0,,unpaved,Systematic,,,,,,547.0,2000.0,2001.0,4.0,10.0,2/year,Rassati 2016,161,,"Rassati, G.",Winter,0,5.354558224603179,5.354558224603179,53.545582246031785
3e1d1ceb-7d80-4f72-bc5c-b28f075679a0,HumanObservation,Europe,IT,Italy,Nesolio,45.824096,9.45421,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,1,2021,1,25.0,Via Cereda,paved (1 lane),Opportunistic,,,,,,,,,,,,,,,"Manenti, R. | Falaschi, M. | Lapadula, S.",Winter,0,5.239017196903488,5.239017196903488,52.39017196903488
83ec251d-cecd-42b1-ac7d-4f16d8732312,HumanObservation,Europe,PL,Poland,Lwówek Śląski County,50.869104,15.354564,WGS84,30.0,Vipera berus,Animalia,Chordata,Reptilia,Squamata,Viperidae,Vipera berus,Vipera,berus,,"Vipera berus (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,NT,Lotiev's Viper,species,1,2020,1,21.0,,paved (1 lane),Opportunistic,,,,,,,,,,,,,,,"Kolenda, K. | Kaczmarski, M.",Winter,0,5.117061768811803,5.117061768811803,51.170617688118035
8fa0521d-6ea9-42b4-b1f9-4cc3a5d6e03d,HumanObservation,Europe,PL,Poland,Międzyrzecz County,52.6442,15.51224,WGS84,30.0,Coronella austriaca,Animalia,Chordata,Reptilia,Squamata,Colubridae,Coronella austriaca,Coronella,austriaca,,"Coronella austriaca Laurenti, 1768","Laurenti, 1768",EXACT,LC,Smooth Snake,species,1,2023,1,30.0,,unpaved,Opportunistic,,,,,,,,,,,,,,,"Mysłajek, R.W. | Nowak, S.",Winter,0,5.109272605051387,5.109272605051387,51.09272605051387
8be7bd20-2845-40b5-b32d-e4e60f9f7ac6,HumanObservation,Europe,PL,Poland,Bieniów,51.73462,15.18042,WGS84,30.0,Canis lupus,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis lupus,Canis,lupus,,"Canis lupus Linnaeus, 1758","Linnaeus, 1758",EXACT,LC,Grey Wolf,species,1,2023,1,27.0,27,paved (1 lane),Opportunistic,,,,,,,,,,,,,,,"Mysłajek, R.W. | Nowak, S.",Winter,0,5.0720015694193865,5.0720015694193865,50.72001569419386
cf11d133-67e9-4b28-8558-5bf10ca6a0c9,HumanObservation,Europe,PL,Poland,Lubomyśl,51.66364,15.14619,WGS84,30.0,Canis lupus,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis lupus,Canis,lupus,,"Canis lupus Linnaeus, 1758","Linnaeus, 1758",EXACT,LC,Grey Wolf,species,1,2023,1,6.0,27,paved (1 lane),Opportunistic,,,,,,,,,,,,,,,"Mysłajek, R.W. | Nowak, S.",Winter,0,5.0720015694193865,5.0720015694193865,50.72001569419386
5f1244b4-2867-4b01-bac0-7843d95c6019,HumanObservation,Europe,IT,Italy,Cascina Padule,45.747099,8.974312,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,1,2023,1,26.0,Via Varese,paved (1 lane),Opportunistic,,,,,,,,,,,,,,,"Manenti, R. | Falaschi, M. | Lapadula, S.",Winter,0,5.036950185343356,5.036950185343356,50.36950185343356
38c29896-e0a8-431d-a537-04cc2208e531,HumanObservation,Europe,IT,Italy,Cascina Padule,45.747099,8.974312,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,1,2023,1,26.0,Via Varese,paved (1 lane),Opportunistic,,,,,,,,,,,,,,,"Manenti, R. | Falaschi, M. | Lapadula, S.",Winter,0,5.036950185343356,5.036950185343356,50.36950185343356
